平台,UI_ID,页面,路由,模板ID,计划版本,需求ID,API契约,operationId,数据表,配置组,配置项,字段规格,状态规格,动作规格,测试ID,UI参考,DoR状态,绑定成熟度
ADMIN,ADM-BUILD-004,构建任务列表,/delivery/builds/jobs,ADM-BUILD,R29,REQ-BUILD-001;REQ-APK-001,GET /admin-api/v1/app-build/profiles;GET /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;GET /admin-api/v1/app-build/artifacts;GET /admin-api/v1/app-build/artifacts/{id}/download;GET /admin-api/v1/app-build/signing-profiles,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildArtifactGetAppBuildArtifacts;adminAppBuildArtifactGetAppBuildArtifactsByIdDownload;adminAppSigningGetAppBuildSigningProfiles,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-004,catalogs/ui_page_states.csv#ADM-BUILD-004,catalogs/ui_action_matrix.csv#ADM-BUILD-004,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-BUILD-005,构建任务详情,/delivery/builds/jobs/:id,ADM-BUILD,R29,REQ-BUILD-001;REQ-APK-001,GET /admin-api/v1/app-build/profiles;POST /admin-api/v1/app-build/profiles;PUT /admin-api/v1/app-build/profiles/{id};GET /admin-api/v1/app-build/jobs;POST /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;POST /admin-api/v1/app-build/jobs/{id}/cancel,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildProfilePostAppBuildProfiles;adminAppBuildProfilePutAppBuildProfilesById;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobPostAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildJobPostAppBuildJobsByIdCancel,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-005,catalogs/ui_page_states.csv#ADM-BUILD-005,catalogs/ui_action_matrix.csv#ADM-BUILD-005,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY;TST-BUILD_001-IDEMPOTENT;TST-APK_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-BUILD-006,构建产物与下载,/delivery/builds/artifacts,ADM-BUILD,R29,REQ-BUILD-001;REQ-APK-001,GET /admin-api/v1/app-build/profiles;POST /admin-api/v1/app-build/profiles;PUT /admin-api/v1/app-build/profiles/{id};GET /admin-api/v1/app-build/jobs;POST /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;POST /admin-api/v1/app-build/jobs/{id}/cancel,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildProfilePostAppBuildProfiles;adminAppBuildProfilePutAppBuildProfilesById;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobPostAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildJobPostAppBuildJobsByIdCancel,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-006,catalogs/ui_page_states.csv#ADM-BUILD-006,catalogs/ui_action_matrix.csv#ADM-BUILD-006,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY;TST-BUILD_001-IDEMPOTENT;TST-APK_001-IDEMPOTENT,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-BUILD-007,发布与回滚,/delivery/releases,ADM-BUILD,R29,REQ-BUILD-001;REQ-APK-001;REQ-PAGE-SPEC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/app-build/profiles;POST /admin-api/v1/app-build/profiles;PUT /admin-api/v1/app-build/profiles/{id};GET /admin-api/v1/app-build/jobs;POST /admin-api/v1/app-build/jobs;GET /admin-api/v1/app-build/jobs/{id};GET /admin-api/v1/app-build/jobs/{id}/logs;POST /admin-api/v1/app-build/jobs/{id}/cancel;POST /admin-api/v1/app-build/jobs/{id}/publish-staging;POST /admin-api/v1/app-build/jobs/{id}/promote,adminAppBuildProfileGetAppBuildProfiles;adminAppBuildProfilePostAppBuildProfiles;adminAppBuildProfilePutAppBuildProfilesById;adminAppBuildJobGetAppBuildJobs;adminAppBuildJobPostAppBuildJobs;adminAppBuildJobGetAppBuildJobsById;adminAppBuildJobGetAppBuildJobsByIdLogs;adminAppBuildJobPostAppBuildJobsByIdCancel;adminAppBuildReleasePostAppBuildJobsByIdPublishStaging;adminAppBuildReleasePostAppBuildJobsByIdPromote,app_build_profiles;app_build_jobs;app_build_job_steps;app_build_artifacts;app_signing_profiles;h5_page_configs;cms_articles;agreements;app_versions;content_posts;app_release_records;users;user_credentials;auth_security_challenges;user_sessions;user_devices;sms_verification_codes;login_logs;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;admin_approval_requests,platform,platform.brand.name;platform.brand.slogan;platform.brand.logo_media_id;platform.customer_service.name;platform.customer_service.contact,catalogs/ui_page_fields.csv#ADM-BUILD-007,catalogs/ui_page_states.csv#ADM-BUILD-007,catalogs/ui_action_matrix.csv#ADM-BUILD-007,TST-BUILD_001-HAPPY;TST-APK_001-HAPPY;TST-BUILD_001-IDEMPOTENT;TST-APK_001-IDEMPOTENT;TST-V122-035;TST-V122-036,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-AUTH-001,后台登录,/auth/login,ADM-AUTH,R01,REQ-ADMIN-BASE-001;REQ-ADMIN-SECURITY-001,POST /admin-api/v1/auth/login,adminAdminAuthPostAuthLogin,admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_sessions;admin_mfa_methods;admin_recovery_codes;admin_login_logs;admin_operation_logs,auth;system,auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-AUTH-001,catalogs/ui_page_states.csv#ADM-AUTH-001,catalogs/ui_action_matrix.csv#ADM-AUTH-001,TST-V122-012,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-AUTH-002,二次验证,/auth/mfa,ADM-AUTH,R01,REQ-ADMIN-BASE-001;REQ-ADMIN-SECURITY-001,POST /admin-api/v1/auth/mfa/verify,adminAdminAuthPostAuthMfaVerify,admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_sessions;admin_mfa_methods;admin_recovery_codes;admin_login_logs;admin_operation_logs,auth;system,auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-AUTH-002,catalogs/ui_page_states.csv#ADM-AUTH-002,catalogs/ui_action_matrix.csv#ADM-AUTH-002,TST-V122-013,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-REPORT-001,内容举报处理,/governance/content-reports,ADM-REVIEW,R15,REQ-SUPPORT-001;REQ-ADMIN-OPS-001,POST /admin-api/v1/content-reports/{id}/decide,adminReportsPostContentReportsByIdDecide,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;h5_page_configs;cms_articles;agreements;app_versions;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;admin_approval_requests,content;chat;notification;system,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions;chat.stranger.daily_conversation_limit;chat.message.per_minute_limit;chat.image.max_mb;chat.history.retention_days;notification.marketing.default_enabled;notification.quiet_hours.start;notification.quiet_hours.end;system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-REPORT-001,catalogs/ui_page_states.csv#ADM-REPORT-001,catalogs/ui_action_matrix.csv#ADM-REPORT-001,TST-V122-020,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-APPEAL-001,申诉处理,/governance/appeals,ADM-REVIEW,R15,REQ-SUPPORT-001;REQ-ADMIN-OPS-001,POST /admin-api/v1/appeals/{id}/decide,adminAppealsPostAppealsByIdDecide,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;h5_page_configs;cms_articles;agreements;app_versions;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;admin_approval_requests,content;chat;notification;system,content.limit.normal.online;content.limit.month.online;content.limit.quarter.online;content.limit.year.online;content.team_leader_per_account;content.limit.normal.pending;content.limit.normal.drafts;content.limit.normal.daily_submissions;chat.stranger.daily_conversation_limit;chat.message.per_minute_limit;chat.image.max_mb;chat.history.retention_days;notification.marketing.default_enabled;notification.quiet_hours.start;notification.quiet_hours.end;system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-APPEAL-001,catalogs/ui_page_states.csv#ADM-APPEAL-001,catalogs/ui_action_matrix.csv#ADM-APPEAL-001,TST-V122-021,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-SUPPORT-002,工单详情,/support/tickets/:id,ADM-DETAIL,R15,REQ-SUPPORT-001;REQ-ADMIN-OPS-001,POST /admin-api/v1/support/tickets/{id}/assign;POST /admin-api/v1/support/tickets/{id}/messages;POST /admin-api/v1/support/tickets/{id}/close,adminSupportPostSupportTicketsByIdAssign;adminSupportPostSupportTicketsByIdMessages;adminSupportPostSupportTicketsByIdClose,content_posts;content_versions;content_status_logs;content_review_records;content_media;content_contacts;content_stats;content_favorites;content_view_logs;content_contact_access_logs;support_tickets;ticket_messages;ticket_attachments;ticket_status_logs;h5_page_configs;cms_articles;agreements;app_versions;admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;admin_approval_requests,operations;notification;storage,ops.backup.rpo_minutes;ops.recovery.rto_minutes;ops.audit_log.retention_days;ops.security_event.retention_days;ops.alert.error_rate_percent;ops.alert.api_p95_ms;notification.marketing.default_enabled;notification.quiet_hours.start;notification.quiet_hours.end;storage.default_provider;storage.scope.public_media.provider;storage.scope.private_kyc.provider;storage.scope.private_chat.provider;storage.scope.audit_evidence.provider;storage.scope.apk_release.provider;storage.scope.backup.provider;storage.r2.account_id,catalogs/ui_page_fields.csv#ADM-SUPPORT-002,catalogs/ui_page_states.csv#ADM-SUPPORT-002,catalogs/ui_action_matrix.csv#ADM-SUPPORT-002,TST-V122-023;TST-V122-024;TST-V122-025,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-APPROVAL-001,双人审批中心,/system/approvals,ADM-APPROVAL,R30,REQ-RBAC-001;REQ-ADMIN-OPS-001,GET /admin-api/v1/approvals;POST /admin-api/v1/approvals/{id}/decide,adminApprovalsGetApprovals;adminApprovalsPostApprovalsByIdDecide,admin_users;admin_roles;admin_permissions;admin_user_roles;admin_role_permissions;admin_operation_logs;sensitive_data_access_logs;admin_approval_requests,system;auth;analytics,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled;auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;analytics.event.retention_days;analytics.traffic_types,catalogs/ui_page_fields.csv#ADM-APPROVAL-001,catalogs/ui_page_states.csv#ADM-APPROVAL-001,catalogs/ui_action_matrix.csv#ADM-APPROVAL-001,TST-V122-028;TST-V122-029,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-ACCOUNTING-001,统一会计交易,/finance/accounting/transactions,ADM-FINANCE,R24,REQ-ACCOUNTING-OPS-001;REQ-LEDGER-001,GET /admin-api/v1/accounting/transactions;GET /admin-api/v1/accounting/entries,adminAccountingGetTransactions;adminAccountingGetEntries,accounting_transactions;accounting_entries;accounting_reversal_requests;admin_approval_requests;admin_operation_logs;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,payment;withdrawal;payout;system,payment.active_gateway;payment.caihong.base_url;payment.caihong.merchant_id;payment.caihong.merchant_key;payment.caihong.sign_type;payment.caihong.enabled_channels;payment.notify_url;payment.return_url;withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month;payout.active_gateway;payout.alipay.app_id;payout.alipay.merchant_id;payout.alipay.private_key_certificate_id;payout.alipay.app_public_certificate_id;payout.alipay.alipay_public_certificate_id;payout.alipay.root_certificate_id;payout.alipay.gateway_url;system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-ACCOUNTING-001,catalogs/ui_page_states.csv#ADM-ACCOUNTING-001,catalogs/ui_action_matrix.csv#ADM-ACCOUNTING-001,TST-V122-039;TST-V122-041,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-ACCOUNTING-002,会计交易详情与冲正,/finance/accounting/transactions/:id,ADM-FINANCE,R24,REQ-ACCOUNTING-OPS-001;REQ-LEDGER-001,GET /admin-api/v1/accounting/transactions/{id};POST /admin-api/v1/accounting/transactions/{id}/reversals,adminAccountingGetTransactionById;adminAccountingPostReversal,accounting_transactions;accounting_entries;accounting_reversal_requests;admin_approval_requests;admin_operation_logs;reward_accounts;reward_ledger;reward_settlements;reward_freezes;payout_accounts;withdrawal_requests;payout_transactions;payout_callbacks;payout_reconciliation_records;payment_transactions;payment_callbacks;payment_exception_orders;payment_reconciliation_records,payment;withdrawal;payout;system,payment.active_gateway;payment.caihong.base_url;payment.caihong.merchant_id;payment.caihong.merchant_key;payment.caihong.sign_type;payment.caihong.enabled_channels;payment.notify_url;payment.return_url;withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month;payout.active_gateway;payout.alipay.app_id;payout.alipay.merchant_id;payout.alipay.private_key_certificate_id;payout.alipay.app_public_certificate_id;payout.alipay.alipay_public_certificate_id;payout.alipay.root_certificate_id;payout.alipay.gateway_url;system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled,catalogs/ui_page_fields.csv#ADM-ACCOUNTING-002,catalogs/ui_page_states.csv#ADM-ACCOUNTING-002,catalogs/ui_action_matrix.csv#ADM-ACCOUNTING-002,TST-V122-040;TST-V122-042,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-RISK-003,风控规则版本,/governance/risk/rules,ADM-CONFIG,R31,REQ-RISK-RULE-001;REQ-SEC-001,GET /admin-api/v1/risk-rule-versions;POST /admin-api/v1/risk-rule-versions;POST /admin-api/v1/risk-rule-versions/{id}/activate,adminRiskRulesGetVersions;adminRiskRulesPostVersion;adminRiskRulesPostActivate,risk_rule_versions;risk_rule_simulations;risk_events;admin_approval_requests;admin_operation_logs;blacklists;whitelists;manual_review_cases,system;auth;red_packet;withdrawal,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled;auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount;withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#ADM-RISK-003,catalogs/ui_page_states.csv#ADM-RISK-003,catalogs/ui_action_matrix.csv#ADM-RISK-003,TST-V122-043;TST-V122-044;TST-V122-046,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
ADMIN,ADM-RISK-004,风控规则模拟器,/governance/risk/simulator,ADM-LIST,R31,REQ-RISK-RULE-001;REQ-SEC-001,POST /admin-api/v1/risk-rule-versions/{id}/simulate,adminRiskRulesPostSimulation,risk_rule_versions;risk_rule_simulations;risk_events;admin_approval_requests;admin_operation_logs;blacklists;whitelists;manual_review_cases,system;auth;red_packet;withdrawal,system.maintenance.enabled;system.maintenance.message;system.registration.enabled;system.publish.enabled;system.red_packet.enabled;system.withdrawal.enabled;auth.default_login_method;auth.security_challenge.provider;auth.security_challenge.mode;auth.password.min_length;auth.password.max_length;auth.password.max_failures;auth.password.lock_seconds;auth.invite.app_required;red_packet.default_view_seconds;red_packet.reservation_min_seconds;red_packet.unit_amount_min_cent;red_packet.unit_amount_max_cent;red_packet.min_count;red_packet.service_fee_bps;red_packet.one_active_per_content;red_packet.allow_raise_unit_amount;withdrawal.min_amount_cent.normal;withdrawal.fee.fixed_cent.normal;withdrawal.fee.bps.normal;withdrawal.daily_count.normal;withdrawal.min_amount_cent.month;withdrawal.fee.fixed_cent.month;withdrawal.fee.bps.month;withdrawal.daily_count.month,catalogs/ui_page_fields.csv#ADM-RISK-004,catalogs/ui_page_states.csv#ADM-RISK-004,catalogs/ui_action_matrix.csv#ADM-RISK-004,TST-V122-045,TOKENS_ONLY,READY,EXACT_CONSTRUCTION_BOUND_V1.2.2
